flight_ID,scheduled_flt_time,actual_flt_time,BGATE_ID
MU9304,2016/9/11 23:30:00,2016/9/11 23:49:00,B15
FM9304,2016/9/11 23:30:00,2016/9/11 23:49:00,B15
CA3584,2016/9/11 23:30:00,2016/9/11 23:47:00,A13
ZH9667,2016/9/11 23:30:00,2016/9/11 23:47:00,A13
KY9667,2016/9/11 23:30:00,2016/9/11 23:47:00,A13
JD5171,2016/9/11 23:25:00,2016/9/11 23:45:00,B13
OQ2356,2016/9/11 23:40:00,2016/9/11 23:42:00,B211
ZH9673,2016/9/11 23:00:00,2016/9/11 23:39:00,A13
CA3393,2016/9/11 23:00:00,2016/9/11 23:39:00,A13
KY9673,2016/9/11 23:00:00,2016/9/11 23:39:00,A13
MU5717,2016/9/11 23:25:00,2016/9/11 23:39:00,B14
CZ9659,2016/9/11 23:25:00,2016/9/11 23:39:00,B14
MF3210,2016/9/11 23:25:00,2016/9/11 23:39:00,B14
MU5740,2016/9/11 23:25:00,2016/9/11 23:39:00,B14
ZH9677,2016/9/11 23:25:00,2016/9/11 23:37:00,A132
CA4547,2016/9/11 23:20:00,2016/9/11 23:36:00,A16
CZ6915,2016/9/11 23:20:00,2016/9/11 23:34:00,B228
MU3424,2016/9/11 23:20:00,2016/9/11 23:34:00,B228
MF4537,2016/9/11 23:20:00,2016/9/11 23:34:00,B228
CZ3539,2016/9/11 23:25:00,2016/9/11 23:33:00,B901
MU3578,2016/9/11 23:25:00,2016/9/11 23:33:00,B901
MF1419,2016/9/11 23:25:00,2016/9/11 23:33:00,B901
ZH9615,2016/9/11 23:20:00,2016/9/11 23:32:00,A125
KY9615,2016/9/11 23:20:00,2016/9/11 23:32:00,A125
CA3813,2016/9/11 23:20:00,2016/9/11 23:32:00,A125
ZH9715,2016/9/11 23:10:00,2016/9/11 23:30:00,A18
KY9715,2016/9/11 23:10:00,2016/9/11 23:30:00,A18
CA3877,2016/9/11 23:10:00,2016/9/11 23:30:00,A18
HU7213,2016/9/11 23:20:00,2016/9/11 23:28:00,B235
CZ3505,2016/9/11 23:15:00,2016/9/11 23:25:00,B01
MU3420,2016/9/11 23:15:00,2016/9/11 23:25:00,B01
MF1385,2016/9/11 23:15:00,2016/9/11 23:25:00,B01
AF9732,2016/9/11 23:15:00,2016/9/11 23:25:00,B01
CA4340,2016/9/11 23:05:00,2016/9/11 23:24:00,A14
ZH4340,2016/9/11 23:05:00,2016/9/11 23:24:00,A14
SC4340,2016/9/11 23:05:00,2016/9/11 23:24:00,A14
ZH9681,2016/9/11 23:15:00,2016/9/11 23:23:00,A124
KY9681,2016/9/11 23:15:00,2016/9/11 23:23:00,A124
CA3781,2016/9/11 23:15:00,2016/9/11 23:23:00,A124
HU7153,2016/9/11 23:10:00,2016/9/11 23:22:00,B227
AF4618,2016/9/11 23:10:00,2016/9/11 23:20:00,B905
DL7768,2016/9/11 23:10:00,2016/9/11 23:20:00,B905
MF1361,2016/9/11 23:10:00,2016/9/11 23:20:00,B905
MU3558,2016/9/11 23:05:00,2016/9/11 23:20:00,B908
CZ3481,2016/9/11 23:10:00,2016/9/11 23:20:00,B905
CZ3635,2016/9/11 23:05:00,2016/9/11 23:20:00,B908
MF1517,2016/9/11 23:05:00,2016/9/11 23:20:00,B908
MU3360,2016/9/11 23:10:00,2016/9/11 23:20:00,B905
CZ3931,2016/9/11 23:15:00,2016/9/11 23:18:00,B214
MU4528,2016/9/11 23:15:00,2016/9/11 23:18:00,B214
MF1787,2016/9/11 23:15:00,2016/9/11 23:18:00,B214
HU7869,2016/9/11 23:00:00,2016/9/11 23:16:00,B18
CZ6772,2016/9/11 23:00:00,2016/9/11 23:15:00,B10
MU3474,2016/9/11 23:00:00,2016/9/11 23:15:00,B10
MF4403,2016/9/11 23:00:00,2016/9/11 23:15:00,B10
CZ3723,2016/9/11 23:00:00,2016/9/11 23:14:00,B09
AF4617,2016/9/11 23:00:00,2016/9/11 23:14:00,B09
MU4459,2016/9/11 23:00:00,2016/9/11 23:14:00,B09
MF1591,2016/9/11 23:00:00,2016/9/11 23:14:00,B09
KL4451,2016/9/11 23:00:00,2016/9/11 23:14:00,B09
BK2787,2016/9/11 22:55:00,2016/9/11 23:12:00,A15
CZ3403,2016/9/11 23:05:00,2016/9/11 23:11:00,B209
3U3007,2016/9/11 23:05:00,2016/9/11 23:11:00,B209
MU3340,2016/9/11 23:05:00,2016/9/11 23:11:00,B209
MF1283,2016/9/11 23:05:00,2016/9/11 23:11:00,B209
AF4414,2016/9/11 23:05:00,2016/9/11 23:11:00,B209
CZ3957,2016/9/11 23:05:00,2016/9/11 23:10:00,B07
MU4470,2016/9/11 23:05:00,2016/9/11 23:10:00,B07
MF1811,2016/9/11 23:05:00,2016/9/11 23:10:00,B07
AQ1051,2016/9/11 22:45:00,2016/9/11 23:09:00,B904
MU2621,2016/9/11 22:50:00,2016/9/11 23:09:00,B16
MU3974,2016/9/11 22:55:00,2016/9/11 23:08:00,A17
HO1288,2016/9/11 22:55:00,2016/9/11 23:08:00,A17
ZH3186,2016/9/11 22:45:00,2016/9/11 23:07:00,A13
KY8286,2016/9/11 22:45:00,2016/9/11 23:07:00,A13
CZ471,2016/9/11 22:30:00,2016/9/11 23:06:00,
CA4585,2016/9/11 22:50:00,2016/9/11 23:04:00,A18
MF1279,2016/9/11 22:55:00,2016/9/11 23:04:00,B03
MU3572,2016/9/11 22:55:00,2016/9/11 23:04:00,B03
CZ3399,2016/9/11 22:55:00,2016/9/11 23:04:00,B03
KY9659,2016/9/11 22:50:00,2016/9/11 23:03:00,A16
CA3582,2016/9/11 22:50:00,2016/9/11 23:03:00,A16
HO1078,2016/9/11 22:40:00,2016/9/11 23:03:00,A17
ZH9659,2016/9/11 22:50:00,2016/9/11 23:03:00,A16
9C8930,2016/9/11 22:45:00,2016/9/11 23:00:00,A14
CZ9601,2016/9/11 22:40:00,2016/9/11 22:59:00,B15
AQ1021,2016/9/11 22:45:00,2016/9/11 22:59:00,B906
MU2324,2016/9/11 22:40:00,2016/9/11 22:59:00,B15
MF1207,2016/9/11 22:40:00,2016/9/11 22:58:00,B902
MU4494,2016/9/11 22:40:00,2016/9/11 22:58:00,B902
CZ3323,2016/9/11 22:40:00,2016/9/11 22:58:00,B902
9C8513,2016/9/11 22:30:00,2016/9/11 22:56:00,A13
MF4384,2016/9/11 22:45:00,2016/9/11 22:55:00,B219
CZ6748,2016/9/11 22:45:00,2016/9/11 22:55:00,B219
MU3636,2016/9/11 22:45:00,2016/9/11 22:55:00,B219
CZ3249,2016/9/11 22:35:00,2016/9/11 22:54:00,B07
JD5631,2016/9/11 22:35:00,2016/9/11 22:52:00,B13
AQ1025,2016/9/11 22:25:00,2016/9/11 22:51:00,B909
UL881,2016/9/11 22:35:00,2016/9/11 22:49:00,A109
CZ3197,2016/9/11 22:40:00,2016/9/11 22:46:00,B02
MF1093,2016/9/11 22:40:00,2016/9/11 22:46:00,B02
MU3502,2016/9/11 22:40:00,2016/9/11 22:46:00,B02
CZ3269,2016/9/11 22:30:00,2016/9/11 22:45:00,B04
AQ1027,2016/9/11 22:20:00,2016/9/11 22:43:00,B907
AQ1023,2016/9/11 22:20:00,2016/9/11 22:41:00,B905
HU7012,2016/9/11 22:25:00,2016/9/11 22:40:00,B17
MU5754,2016/9/11 22:30:00,2016/9/11 22:38:00,B14
AK2010,2016/9/11 21:55:00,2016/9/11 22:37:00,A105
CZ8659,2016/9/11 22:30:00,2016/9/11 22:37:00,B08
CA3759,2016/9/11 22:20:00,2016/9/11 22:34:00,A18
KY9613,2016/9/11 22:20:00,2016/9/11 22:34:00,A18
ZH9613,2016/9/11 22:20:00,2016/9/11 22:34:00,A18
EK9871,2016/9/11 22:35:00,2016/9/11 22:31:00,
AQ1055,2016/9/11 22:15:00,2016/9/11 22:30:00,B903
GA897,2016/9/11 22:25:00,2016/9/11 22:22:00,A104
PR383,2016/9/11 22:10:00,2016/9/11 22:14:00,A107
AQ1105,2016/9/11 22:00:00,2016/9/11 22:07:00,B901
LH8415,2016/9/11 21:05:00,2016/9/11 21:48:00,
EY940,2016/9/11 21:15:00,2016/9/11 21:46:00,
KE320,2016/9/11 20:00:00,2016/9/11 20:31:00,
FX5926,2016/9/11 20:10:00,2016/9/11 20:21:00,
FX5608,2016/9/11 20:00:00,2016/9/11 20:18:00,
TZ127,2016/9/11 19:45:00,2016/9/11 19:53:00,A106
SJ1159,2016/9/11 19:15:00,2016/9/11 19:46:00,A108
AK1395,2016/9/11 19:00:00,2016/9/11 19:26:00,A105
ET607,2016/9/11 16:30:00,2016/9/11 19:19:00,A05
FX6028,2016/9/11 18:50:00,2016/9/11 19:15:00,
NH8490,2016/9/11 18:30:00,2016/9/11 18:45:00,
FD416,2016/9/11 18:50:00,2016/9/11 18:38:00,A103
FX5158,2016/9/11 18:15:00,2016/9/11 18:33:00,
OZ306,2016/9/11 18:30:00,2016/9/11 18:29:00,A109
9C8543,2016/9/11 18:25:00,2016/9/11 18:25:00,A104
FX5775,2016/9/11 17:55:00,2016/9/11 18:21:00,
CZ465,2016/9/11 17:30:00,2016/9/11 18:20:00,
FX5077,2016/9/11 17:40:00,2016/9/11 18:18:00,
FX6159,2016/9/11 17:35:00,2016/9/11 18:16:00,
FX6019,2016/9/11 17:30:00,2016/9/11 18:14:00,
CZ399,2016/9/11 17:40:00,2016/9/11 18:07:00,A01
HU7802,2016/9/11 12:10:00,2016/9/11 18:01:00,B229
SQ853,2016/9/11 17:20:00,2016/9/11 17:58:00,A106
VA5658,2016/9/11 17:20:00,2016/9/11 17:58:00,A106
ZH1302,2016/9/11 11:30:00,2016/9/11 17:54:00,A13
CA1302,2016/9/11 11:30:00,2016/9/11 17:54:00,A13
FX5419,2016/9/11 17:10:00,2016/9/11 17:46:00,
AK119,2016/9/11 17:15:00,2016/9/11 17:46:00,A107
FX5152,2016/9/11 17:20:00,2016/9/11 17:39:00,
KN5822,2016/9/11 13:15:00,2016/9/11 17:37:00,B13
CZ6778,2016/9/11 15:15:00,2016/9/11 17:33:00,B01
MU3468,2016/9/11 15:15:00,2016/9/11 17:33:00,B01
MF4409,2016/9/11 15:15:00,2016/9/11 17:33:00,B01
AF3895,2016/9/11 15:15:00,2016/9/11 17:33:00,B01
OZ358,2016/9/11 17:15:00,2016/9/11 17:30:00,A108
JD5269,2016/9/11 14:20:00,2016/9/11 17:29:00,B230
Y87957,2016/9/11 16:45:00,2016/9/11 17:16:00,
CZ8275,2016/9/11 17:05:00,2016/9/11 17:13:00,
CZ5232,2016/9/11 12:55:00,2016/9/11 17:11:00,B208
MF8326,2016/9/11 12:55:00,2016/9/11 17:11:00,B208
CZ3161,2016/9/11 12:00:00,2016/9/11 17:07:00,B08
MU3099,2016/9/11 12:00:00,2016/9/11 17:07:00,B08
MF1061,2016/9/11 12:00:00,2016/9/11 17:07:00,B08
CZ6053,2016/9/11 15:55:00,2016/9/11 17:03:00,A115
KL4403,2016/9/11 16:30:00,2016/9/11 17:00:00,A01
CZ305,2016/9/11 16:30:00,2016/9/11 17:00:00,A01
QR875,2016/9/11 16:55:00,2016/9/11 16:57:00,A117
CA1388,2016/9/11 11:10:00,2016/9/11 16:55:00,A13
ZH1388,2016/9/11 11:10:00,2016/9/11 16:55:00,A13
SC1388,2016/9/11 11:10:00,2016/9/11 16:55:00,A13
CZ347,2016/9/11 16:20:00,2016/9/11 16:41:00,A116
AF4403,2016/9/11 16:20:00,2016/9/11 16:41:00,A116
CA1328,2016/9/11 10:25:00,2016/9/11 16:36:00,A129
ZH1328,2016/9/11 10:25:00,2016/9/11 16:36:00,A129
FD531,2016/9/11 15:55:00,2016/9/11 16:33:00,A107
KL4300,2016/9/11 16:05:00,2016/9/11 16:30:00,A104
CZ307,2016/9/11 16:05:00,2016/9/11 16:30:00,A104
CZ6462,2016/9/11 14:10:00,2016/9/11 16:28:00,B07
CZ633,2016/9/11 16:05:00,2016/9/11 16:22:00,A03
FM9312,2016/9/11 9:30:00,2016/9/11 16:20:00,B231
MU9312,2016/9/11 9:30:00,2016/9/11 16:20:00,B231
HU7004,2016/9/11 15:50:00,2016/9/11 16:19:00,B233
CZ9603,2016/9/11 14:50:00,2016/9/11 16:17:00,B232
MU2304,2016/9/11 14:50:00,2016/9/11 16:17:00,B232
AK1530,2016/9/11 16:10:00,2016/9/11 16:16:00,A102
CZ3107,2016/9/11 13:00:00,2016/9/11 16:14:00,B204
KL4453,2016/9/11 13:00:00,2016/9/11 16:14:00,B204
MF1009,2016/9/11 13:00:00,2016/9/11 16:14:00,B204
MU3111,2016/9/11 13:00:00,2016/9/11 16:14:00,B204
9C8932,2016/9/11 13:10:00,2016/9/11 16:10:00,A131
CA1089,2016/9/11 16:15:00,2016/9/11 16:05:00,
EK363,2016/9/11 15:55:00,2016/9/11 16:04:00,A109
CZ9607,2016/9/11 15:10:00,2016/9/11 16:03:00,B230
MU2908,2016/9/11 15:10:00,2016/9/11 16:03:00,B230
PN6320,2016/9/11 15:40:00,2016/9/11 16:01:00,B234
FM9316,2016/9/11 12:30:00,2016/9/11 16:00:00,B18
ZH9031,2016/9/11 15:50:00,2016/9/11 15:56:00,A108
FM9318,2016/9/11 13:30:00,2016/9/11 15:54:00,B224
KY9609,2016/9/11 14:05:00,2016/9/11 15:53:00,A15
CA3757,2016/9/11 14:05:00,2016/9/11 15:53:00,A15
ZH9609,2016/9/11 14:05:00,2016/9/11 15:53:00,A15
HU7002,2016/9/11 14:35:00,2016/9/11 15:50:00,B14
JD5159,2016/9/11 15:25:00,2016/9/11 15:48:00,B235
MU3646,2016/9/11 15:30:00,2016/9/11 15:47:00,B209
MF4374,2016/9/11 15:30:00,2016/9/11 15:47:00,B209
CZ6734,2016/9/11 15:30:00,2016/9/11 15:47:00,B209
MS959,2016/9/11 15:20:00,2016/9/11 15:35:00,A04
KL2194,2016/9/11 15:05:00,2016/9/11 15:31:00,A103
AF107,2016/9/11 15:05:00,2016/9/11 15:31:00,A103
CZ783,2016/9/11 15:05:00,2016/9/11 15:31:00,A103
NL891,2016/9/11 14:55:00,2016/9/11 15:29:00,A01
MU3568,2016/9/11 12:55:00,2016/9/11 15:28:00,B904
MF1221,2016/9/11 12:55:00,2016/9/11 15:28:00,B904
CZ3337,2016/9/11 12:55:00,2016/9/11 15:28:00,B904
TK73,2016/9/11 15:00:00,2016/9/11 15:24:00,A110
SC4630,2016/9/11 13:20:00,2016/9/11 15:20:00,A126
PN6206,2016/9/11 15:05:00,2016/9/11 15:18:00,B17
MF1263,2016/9/11 15:00:00,2016/9/11 15:15:00,B208
CZ3381,2016/9/11 15:00:00,2016/9/11 15:15:00,B208
MU4407,2016/9/11 13:55:00,2016/9/11 15:15:00,B02
MF1635,2016/9/11 13:55:00,2016/9/11 15:15:00,B02
AF3430,2016/9/11 13:55:00,2016/9/11 15:15:00,B02
MU4500,2016/9/11 15:00:00,2016/9/11 15:15:00,B208
CZ3769,2016/9/11 13:55:00,2016/9/11 15:15:00,B02
ZH9650,2016/9/11 13:05:00,2016/9/11 15:10:00,A130
MU5320,2016/9/11 11:55:00,2016/9/11 15:06:00,B13
CZ5210,2016/9/11 14:00:00,2016/9/11 15:06:00,B219
MF8302,2016/9/11 14:00:00,2016/9/11 15:06:00,B219
CZ323,2016/9/11 13:30:00,2016/9/11 15:04:00,A123
CZ371,2016/9/11 14:15:00,2016/9/11 14:57:00,A02
MF9001,2016/9/11 14:15:00,2016/9/11 14:57:00,A02
CZ6057,2016/9/11 14:45:00,2016/9/11 14:53:00,A102
MF9047,2016/9/11 14:45:00,2016/9/11 14:53:00,A102
3U8664,2016/9/11 14:30:00,2016/9/11 14:47:00,B18
MF1015,2016/9/11 9:00:00,2016/9/11 14:44:00,B218
MU3105,2016/9/11 9:00:00,2016/9/11 14:44:00,B218
CZ3113,2016/9/11 9:00:00,2016/9/11 14:44:00,B218
CZ9678,2016/9/11 12:15:00,2016/9/11 14:42:00,B235
MU5218,2016/9/11 12:15:00,2016/9/11 14:42:00,B235
MF4411,2016/9/11 14:20:00,2016/9/11 14:37:00,B203
CZ6780,2016/9/11 14:20:00,2016/9/11 14:37:00,B203
MU3466,2016/9/11 14:20:00,2016/9/11 14:37:00,B203
MU4429,2016/9/11 14:05:00,2016/9/11 14:34:00,B04
MF1249,2016/9/11 14:05:00,2016/9/11 14:34:00,B04
CZ3367,2016/9/11 14:05:00,2016/9/11 14:34:00,B04
AF9725,2016/9/11 14:05:00,2016/9/11 14:34:00,B04
KA789,2016/9/11 14:20:00,2016/9/11 14:32:00,A107
CX5789,2016/9/11 14:20:00,2016/9/11 14:32:00,A107
3U8742,2016/9/11 13:55:00,2016/9/11 14:29:00,B231
CZ5986,2016/9/11 13:55:00,2016/9/11 14:29:00,B231
CA3437,2016/9/11 13:15:00,2016/9/11 14:27:00,A127
KY9552,2016/9/11 13:15:00,2016/9/11 14:27:00,A127
ZH9552,2016/9/11 13:15:00,2016/9/11 14:27:00,A127
MF3228,2016/9/11 14:10:00,2016/9/11 14:26:00,B232
CZ9661,2016/9/11 14:10:00,2016/9/11 14:26:00,B232
MU5772,2016/9/11 14:10:00,2016/9/11 14:26:00,B232
MU9356,2016/9/11 12:15:00,2016/9/11 14:25:00,B225
FM9356,2016/9/11 12:15:00,2016/9/11 14:25:00,B225
KQ887,2016/9/11 14:10:00,2016/9/11 14:23:00,A05
HU7010,2016/9/11 14:00:00,2016/9/11 14:22:00,B15
CZ657,2016/9/11 13:55:00,2016/9/11 14:20:00,A04
CZ8126,2016/9/11 14:00:00,2016/9/11 14:16:00,B210
OQ2326,2016/9/11 14:00:00,2016/9/11 14:16:00,B210
MU2547,2016/9/11 12:05:00,2016/9/11 14:14:00,B16
CZ3595,2016/9/11 12:00:00,2016/9/11 14:13:00,B201
MU3653,2016/9/11 12:00:00,2016/9/11 14:13:00,B201
MF1479,2016/9/11 12:00:00,2016/9/11 14:13:00,B201
MF1299,2016/9/11 13:45:00,2016/9/11 14:09:00,B217
MU3540,2016/9/11 13:45:00,2016/9/11 14:09:00,B217
CZ3419,2016/9/11 13:45:00,2016/9/11 14:09:00,B217
VN549,2016/9/11 14:15:00,2016/9/11 14:07:00,A101
MU5232,2016/9/11 13:50:00,2016/9/11 14:05:00,B230
CZ9645,2016/9/11 13:50:00,2016/9/11 14:05:00,B230
CZ3298,2016/9/11 13:50:00,2016/9/11 14:04:00,B209
MU3605,2016/9/11 13:50:00,2016/9/11 14:04:00,B209
MF1188,2016/9/11 13:50:00,2016/9/11 14:04:00,B209
ZH9625,2016/9/11 13:25:00,2016/9/11 14:02:00,A132
CA4342,2016/9/11 11:10:00,2016/9/11 14:02:00,A126
SC4342,2016/9/11 11:10:00,2016/9/11 14:02:00,A126
KY9625,2016/9/11 13:25:00,2016/9/11 14:02:00,A132
ZH4342,2016/9/11 11:10:00,2016/9/11 14:02:00,A126
CA3371,2016/9/11 13:25:00,2016/9/11 14:02:00,A132
MF1109,2016/9/11 12:50:00,2016/9/11 13:59:00,B223
CZ3215,2016/9/11 12:50:00,2016/9/11 13:59:00,B223
9C8900,2016/9/11 9:50:00,2016/9/11 13:59:00,A130
MU4441,2016/9/11 12:50:00,2016/9/11 13:59:00,B223
CZ3176,2016/9/11 13:35:00,2016/9/11 13:55:00,B202
3U8736,2016/9/11 13:40:00,2016/9/11 13:55:00,B233
CZ5982,2016/9/11 13:40:00,2016/9/11 13:55:00,B233
CA3680,2016/9/11 13:15:00,2016/9/11 13:53:00,A125
ZH9611,2016/9/11 13:15:00,2016/9/11 13:53:00,A125
KY9611,2016/9/11 13:15:00,2016/9/11 13:53:00,A125
CZ3886,2016/9/11 13:40:00,2016/9/11 13:51:00,B08
MU4475,2016/9/11 13:40:00,2016/9/11 13:51:00,B08
MF1744,2016/9/11 13:40:00,2016/9/11 13:51:00,B08
AF3894,2016/9/11 13:40:00,2016/9/11 13:51:00,B08
CZ3111,2016/9/11 10:00:00,2016/9/11 13:50:00,B206
KY9623,2016/9/11 12:20:00,2016/9/11 13:50:00,A133
MF1013,2016/9/11 10:00:00,2016/9/11 13:50:00,B206
CZ3390,2016/9/11 13:40:00,2016/9/11 13:50:00,B211
MU3107,2016/9/11 10:00:00,2016/9/11 13:50:00,B206
CA3667,2016/9/11 12:20:00,2016/9/11 13:50:00,A133
ZH9623,2016/9/11 12:20:00,2016/9/11 13:50:00,A133
TG679,2016/9/11 13:00:00,2016/9/11 13:48:00,A104
PG4836,2016/9/11 13:00:00,2016/9/11 13:48:00,A104
CA1316,2016/9/11 7:30:00,2016/9/11 13:47:00,A15
ZH1316,2016/9/11 7:30:00,2016/9/11 13:47:00,A15
CZ359,2016/9/11 10:50:00,2016/9/11 13:44:00,A108
HU7202,2016/9/11 11:30:00,2016/9/11 13:40:00,B226
DL7830,2016/9/11 13:30:00,2016/9/11 13:39:00,A106
CZ327,2016/9/11 13:30:00,2016/9/11 13:39:00,A106
CZ325,2016/9/11 13:05:00,2016/9/11 13:36:00,A118
QF328,2016/9/11 13:05:00,2016/9/11 13:36:00,A118
AF9738,2016/9/11 13:05:00,2016/9/11 13:36:00,A118
KQ5210,2016/9/11 13:05:00,2016/9/11 13:36:00,A118
FM9314,2016/9/11 11:30:00,2016/9/11 13:35:00,B13
MU9314,2016/9/11 11:30:00,2016/9/11 13:35:00,B13
CZ6788,2016/9/11 13:20:00,2016/9/11 13:31:00,B10
CZ6468,2016/9/11 13:05:00,2016/9/11 13:29:00,B09
AF4417,2016/9/11 13:15:00,2016/9/11 13:28:00,A109
CZ381,2016/9/11 13:15:00,2016/9/11 13:28:00,A109
KL4409,2016/9/11 13:15:00,2016/9/11 13:28:00,A109
QF334,2016/9/11 13:15:00,2016/9/11 13:28:00,A109
CZ3377,2016/9/11 13:10:00,2016/9/11 13:25:00,B01
3U3003,2016/9/11 13:10:00,2016/9/11 13:25:00,B01
AF3891,2016/9/11 13:10:00,2016/9/11 13:25:00,B01
MF1259,2016/9/11 13:10:00,2016/9/11 13:25:00,B01
MU3344,2016/9/11 13:10:00,2016/9/11 13:25:00,B01
KQ5216,2016/9/11 13:00:00,2016/9/11 13:22:00,A105
QF330,2016/9/11 13:00:00,2016/9/11 13:22:00,A105
KL4341,2016/9/11 13:00:00,2016/9/11 13:22:00,A105
AF9722,2016/9/11 13:00:00,2016/9/11 13:22:00,A105
CZ321,2016/9/11 13:00:00,2016/9/11 13:22:00,A105
AK117,2016/9/11 12:50:00,2016/9/11 13:19:00,A107
CZ3439,2016/9/11 12:55:00,2016/9/11 13:18:00,B07
MF8382,2016/9/11 11:20:00,2016/9/11 13:18:00,B219
CZ5284,2016/9/11 11:20:00,2016/9/11 13:18:00,B219
3U3025,2016/9/11 12:55:00,2016/9/11 13:18:00,B07
MF1511,2016/9/11 11:35:00,2016/9/11 13:16:00,B214
MU3508,2016/9/11 11:35:00,2016/9/11 13:16:00,B214
CZ3627,2016/9/11 11:35:00,2016/9/11 13:16:00,B214
VN3501,2016/9/11 12:15:00,2016/9/11 13:15:00,A119
CZ367,2016/9/11 12:15:00,2016/9/11 13:15:00,A119
HU7808,2016/9/11 8:25:00,2016/9/11 13:08:00,B234
AF3410,2016/9/11 12:10:00,2016/9/11 13:08:00,B07
MU3676,2016/9/11 12:10:00,2016/9/11 13:08:00,B07
MF4014,2016/9/11 12:10:00,2016/9/11 13:08:00,B07
CZ6302,2016/9/11 12:10:00,2016/9/11 13:08:00,B07
AF3892,2016/9/11 12:50:00,2016/9/11 13:07:00,"A114,B04"
CZ3082,2016/9/11 12:50:00,2016/9/11 13:07:00,"A114,B04"
CA4676,2016/9/11 12:15:00,2016/9/11 13:04:00,A124
SC4676,2016/9/11 12:15:00,2016/9/11 13:04:00,A124
MF9013,2016/9/11 12:10:00,2016/9/11 12:59:00,A101
CZ361,2016/9/11 12:10:00,2016/9/11 12:59:00,A101
CA1172,2016/9/11 12:10:00,2016/9/11 12:58:00,A16
SC1172,2016/9/11 12:10:00,2016/9/11 12:58:00,A16
CZ3715,2016/9/11 12:40:00,2016/9/11 12:55:00,B02
MF1583,2016/9/11 12:40:00,2016/9/11 12:55:00,B02
MU3629,2016/9/11 12:40:00,2016/9/11 12:55:00,B02
MF1679,2016/9/11 12:05:00,2016/9/11 12:53:00,B03
CZ3819,2016/9/11 12:05:00,2016/9/11 12:53:00,B03
MU3484,2016/9/11 12:05:00,2016/9/11 12:53:00,B03
CZ6852,2016/9/11 11:10:00,2016/9/11 12:47:00,B213
MU3281,2016/9/11 11:10:00,2016/9/11 12:47:00,B213
MF4474,2016/9/11 11:10:00,2016/9/11 12:47:00,B213
CA1726,2016/9/11 10:45:00,2016/9/11 12:44:00,A131
ZH1726,2016/9/11 10:45:00,2016/9/11 12:44:00,A131
KY9187,2016/9/11 11:40:00,2016/9/11 12:43:00,A126
ZH9187,2016/9/11 11:40:00,2016/9/11 12:43:00,A126
CA3391,2016/9/11 11:40:00,2016/9/11 12:43:00,A126
MU3576,2016/9/11 11:05:00,2016/9/11 12:41:00,B907
CZ3545,2016/9/11 11:05:00,2016/9/11 12:41:00,B907
MF1425,2016/9/11 11:05:00,2016/9/11 12:41:00,B907
MF4405,2016/9/11 12:30:00,2016/9/11 12:40:00,B210
CZ6774,2016/9/11 12:30:00,2016/9/11 12:40:00,B210
MU3472,2016/9/11 12:30:00,2016/9/11 12:40:00,B210
KY9675,2016/9/11 10:35:00,2016/9/11 12:37:00,A133
CA3700,2016/9/11 10:35:00,2016/9/11 12:37:00,A133
ZH9675,2016/9/11 10:35:00,2016/9/11 12:37:00,A133
NH6603,2016/9/11 11:15:00,2016/9/11 12:32:00,A125
KY9645,2016/9/11 11:15:00,2016/9/11 12:32:00,A125
CA3385,2016/9/11 11:15:00,2016/9/11 12:32:00,A125
ZH9645,2016/9/11 11:15:00,2016/9/11 12:32:00,A125
CZ3388,2016/9/11 12:20:00,2016/9/11 12:30:00,B01
AF3413,2016/9/11 12:20:00,2016/9/11 12:30:00,B01
CZ6750,2016/9/11 12:30:00,2016/9/11 12:28:00,B223
MU3634,2016/9/11 12:30:00,2016/9/11 12:28:00,B223
MF4386,2016/9/11 12:30:00,2016/9/11 12:28:00,B223
MU5318,2016/9/11 10:30:00,2016/9/11 12:27:00,B230
CZ9623,2016/9/11 10:30:00,2016/9/11 12:27:00,B230
AF3435,2016/9/11 11:15:00,2016/9/11 12:26:00,B217
MF1201,2016/9/11 11:15:00,2016/9/11 12:26:00,B217
CZ3311,2016/9/11 11:15:00,2016/9/11 12:26:00,B217
MU4472,2016/9/11 11:15:00,2016/9/11 12:26:00,B217
AF4614,2016/9/11 12:05:00,2016/9/11 12:22:00,B01
QF3629,2016/9/11 12:05:00,2016/9/11 12:22:00,B01
MU4455,2016/9/11 12:05:00,2016/9/11 12:22:00,B01
MF1665,2016/9/11 12:05:00,2016/9/11 12:22:00,B01
CZ3805,2016/9/11 12:05:00,2016/9/11 12:22:00,B01
MU4519,2016/9/11 12:20:00,2016/9/11 12:21:00,B902
CZ3317,2016/9/11 12:20:00,2016/9/11 12:21:00,B902
MF4043,2016/9/11 12:20:00,2016/9/11 12:21:00,B902
CZ3067,2016/9/11 12:00:00,2016/9/11 12:18:00,A03
CZ9599,2016/9/11 11:50:00,2016/9/11 12:15:00,B228
MU2306,2016/9/11 11:50:00,2016/9/11 12:15:00,B228
MF1507,2016/9/11 11:05:00,2016/9/11 12:12:00,B211
CZ3623,2016/9/11 11:05:00,2016/9/11 12:12:00,B211
HU7858,2016/9/11 11:55:00,2016/9/11 12:12:00,B235
MU3456,2016/9/11 11:05:00,2016/9/11 12:12:00,B211
CZ3077,2016/9/11 12:00:00,2016/9/11 12:05:00,A122
CZ3207,2016/9/11 11:50:00,2016/9/11 12:02:00,B202
HU7221,2016/9/11 9:55:00,2016/9/11 12:00:00,B13
